iso3,country_name,year,CO_emissions_tonnes,displacement,hazard_type_name
USA,United States,2020,38844040.0,984,Wildfire
USA,United States,2020,38844040.0,65,Wildfire
USA,United States,2020,38844040.0,1000,Wildfire
USA,United States,2020,38844040.0,49,Storm
USA,United States,2020,38844040.0,21564,Wildfire
USA,United States,2020,38844040.0,398,Wildfire
USA,United States,2020,38844040.0,585000,Storm
USA,United States,2020,38844040.0,208,Wildfire
USA,United States,2020,38844040.0,52,Wildfire
USA,United States,2020,38844040.0,60,Wildfire
USA,United States,2020,38844040.0,3,Wildfire
USA,United States,2020,38844040.0,500,Wildfire
USA,United States,2020,38844040.0,3156,Wildfire
USA,United States,2020,38844040.0,400,Wildfire
USA,United States,2020,38844040.0,25043,Wildfire
USA,United States,2020,38844040.0,21000,Wildfire
USA,United States,2020,38844040.0,1555,Wildfire
USA,United States,2020,38844040.0,500,Wildfire
USA,United States,2020,38844040.0,798,Wildfire
USA,United States,2020,38844040.0,1932,Wildfire
USA,United States,2020,38844040.0,585,Wildfire
USA,United States,2020,38844040.0,475,Wildfire
USA,United States,2020,38844040.0,1560,Wildfire
USA,United States,2020,38844040.0,9800,Wildfire
USA,United States,2020,38844040.0,8756,Wildfire
USA,United States,2020,38844040.0,2500,Wildfire
USA,United States,2020,38844040.0,4600,Wildfire
USA,United States,2020,38844040.0,626,Wildfire
USA,United States,2020,38844040.0,122962,Wildfire
USA,United States,2020,38844040.0,390,Storm
USA,United States,2020,38844040.0,260,Wildfire
USA,United States,2020,38844040.0,21510,Storm
USA,United States,2020,38844040.0,2214,Storm
USA,United States,2020,38844040.0,6799,Wildfire
USA,United States,2020,38844040.0,1121,Wildfire
USA,United States,2020,38844040.0,8000,Wildfire
USA,United States,2020,38844040.0,39,Storm
USA,United States,2020,38844040.0,95,Storm
USA,United States,2020,38844040.0,35,Storm
USA,United States,2020,38844040.0,1440,Wildfire
USA,United States,2020,38844040.0,61276,Wildfire
USA,United States,2020,38844040.0,2500,Wildfire
USA,United States,2020,38844040.0,2,Storm
USA,United States,2020,38844040.0,100,Wildfire
USA,United States,2020,38844040.0,10,Flood
USA,United States,2020,38844040.0,88,Wildfire
USA,United States,2020,38844040.0,15,Flood
USA,United States,2020,38844040.0,39450,Wildfire
USA,United States,2020,38844040.0,31,Wildfire
USA,United States,2020,38844040.0,6,Storm
USA,United States,2020,38844040.0,1216,Storm
USA,United States,2020,38844040.0,42020,Wildfire
USA,United States,2020,38844040.0,2984,Wildfire
USA,United States,2020,38844040.0,26162,Wildfire
USA,United States,2020,38844040.0,60000,Wildfire
USA,United States,2020,38844040.0,31,Wildfire
USA,United States,2020,38844040.0,260,Wildfire
USA,United States,2020,38844040.0,90,Wildfire
USA,United States,2020,38844040.0,16,Mass Movement
USA,United States,2020,38844040.0,49,Wildfire
USA,United States,2020,38844040.0,40408,Wildfire
USA,United States,2020,38844040.0,16,Storm
USA,United States,2020,38844040.0,35087,Wildfire
USA,United States,2020,38844040.0,25,Flood
USA,United States,2020,38844040.0,800,Wildfire
USA,United States,2020,38844040.0,1000,Wildfire
USA,United States,2020,38844040.0,611,Wildfire
USA,United States,2020,38844040.0,5,Wildfire
USA,United States,2020,38844040.0,338,Wildfire
USA,United States,2020,38844040.0,71,Flood
USA,United States,2020,38844040.0,33,Storm
USA,United States,2020,38844040.0,5,Storm
USA,United States,2020,38844040.0,208,Storm
USA,United States,2020,38844040.0,3,Storm
USA,United States,2020,38844040.0,6,Storm
USA,United States,2020,38844040.0,182,Flood
USA,United States,2020,38844040.0,4,Storm
USA,United States,2020,38844040.0,22,Storm
USA,United States,2020,38844040.0,12000,Wildfire
USA,United States,2020,38844040.0,7000,Wildfire
USA,United States,2020,38844040.0,60779,Wildfire
USA,United States,2020,38844040.0,61555,Wildfire
USA,United States,2020,38844040.0,77833,Wildfire
USA,United States,2020,38844040.0,81400,Wildfire
USA,United States,2020,38844040.0,94,Storm
USA,United States,2020,38844040.0,80000,Wildfire
USA,United States,2021,39841854.0,2,Storm
USA,United States,2021,39841854.0,21,Storm
USA,United States,2021,39841854.0,26,Wildfire
USA,United States,2021,39841854.0,250,Wildfire
USA,United States,2021,39841854.0,373,Extreme Temperature
USA,United States,2021,39841854.0,10,Wildfire
USA,United States,2021,39841854.0,3,Storm
USA,United States,2021,39841854.0,5,Wildfire
USA,United States,2021,39841854.0,500,Wildfire
USA,United States,2021,39841854.0,250,Wildfire
USA,United States,2021,39841854.0,8150,Wildfire
USA,United States,2021,39841854.0,1000,Wildfire
USA,United States,2021,39841854.0,500,Storm
USA,United States,2021,39841854.0,2439,Wildfire
USA,United States,2021,39841854.0,13,Storm
USA,United States,2021,39841854.0,21,Mass Movement
USA,United States,2021,39841854.0,70,Wildfire
USA,United States,2021,39841854.0,149,Flood
USA,United States,2021,39841854.0,78,Flood
USA,United States,2021,39841854.0,750,Wildfire
USA,United States,2021,39841854.0,15000,Storm
USA,United States,2021,39841854.0,182,Wildfire
USA,United States,2021,39841854.0,341,Storm
USA,United States,2021,39841854.0,8200,Storm
USA,United States,2021,39841854.0,990,Storm
USA,United States,2021,39841854.0,860,Wildfire
USA,United States,2021,39841854.0,160,Storm
USA,United States,2021,39841854.0,500,Wildfire
USA,United States,2021,39841854.0,102,Flood
USA,United States,2021,39841854.0,570,Wildfire
USA,United States,2021,39841854.0,230,Extreme Temperature
USA,United States,2021,39841854.0,150,Extreme Temperature
USA,United States,2021,39841854.0,210,Extreme Temperature
USA,United States,2021,39841854.0,3200,Wildfire
USA,United States,2021,39841854.0,160,Wildfire
USA,United States,2021,39841854.0,140,Wildfire
USA,United States,2021,39841854.0,15291,Extreme Temperature
USA,United States,2021,39841854.0,115,Extreme Temperature
USA,United States,2021,39841854.0,13,Extreme Temperature
USA,United States,2021,39841854.0,839,Extreme Temperature
USA,United States,2021,39841854.0,40,Storm
USA,United States,2021,39841854.0,5,Mass Movement
USA,United States,2021,39841854.0,130,Storm
USA,United States,2021,39841854.0,20,Mass Movement
USA,United States,2021,39841854.0,3,Flood
USA,United States,2021,39841854.0,9,Flood
USA,United States,2021,39841854.0,104,Flood
USA,United States,2021,39841854.0,3,Flood
USA,United States,2021,39841854.0,3,Flood
USA,United States,2021,39841854.0,2506,Storm
USA,United States,2021,39841854.0,4,Mass Movement
USA,United States,2021,39841854.0,100,Wildfire
USA,United States,2021,39841854.0,1287,Flood
USA,United States,2021,39841854.0,120,Wildfire
USA,United States,2021,39841854.0,10,Storm
USA,United States,2021,39841854.0,2100,Wildfire
USA,United States,2021,39841854.0,325,Wildfire
USA,United States,2021,39841854.0,2473,Wildfire
USA,United States,2021,39841854.0,7682,Wildfire
USA,United States,2021,39841854.0,100,Wildfire
USA,United States,2021,39841854.0,50,Storm
USA,United States,2021,39841854.0,7000,Wildfire
USA,United States,2021,39841854.0,640,Wildfire
USA,United States,2021,39841854.0,50050,Wildfire
USA,United States,2021,39841854.0,6500,Wildfire
USA,United States,2021,39841854.0,200,Wildfire
USA,United States,2021,39841854.0,235,Wildfire
USA,United States,2021,39841854.0,182,Wildfire
USA,United States,2021,39841854.0,520,Wildfire
USA,United States,2021,39841854.0,15324,Wildfire
USA,United States,2021,39841854.0,309,Wildfire
USA,United States,2021,39841854.0,10000,Wildfire
USA,United States,2021,39841854.0,500,Wildfire
USA,United States,2021,39841854.0,130,Storm
USA,United States,2021,39841854.0,260,Wildfire
USA,United States,2021,39841854.0,1566,Storm
USA,United States,2021,39841854.0,300,Wildfire
USA,United States,2021,39841854.0,811,Wildfire
USA,United States,2021,39841854.0,1713,Flood
USA,United States,2021,39841854.0,125,Storm
USA,United States,2021,39841854.0,10300,Storm
USA,United States,2021,39841854.0,1040,Wildfire
USA,United States,2021,39841854.0,72986,Wildfire
USA,United States,2021,39841854.0,258350,Storm
USA,United States,2021,39841854.0,900,Wildfire
USA,United States,2021,39841854.0,816,Flood
USA,United States,2021,39841854.0,33,Storm
USA,United States,2021,39841854.0,1028,Wildfire
USA,United States,2021,39841854.0,1617,Flood
USA,United States,2021,39841854.0,1301,Extreme Temperature
USA,United States,2021,39841854.0,450,Wildfire
USA,United States,2021,39841854.0,1000,Wildfire
USA,United States,2021,39841854.0,878,Wildfire
USA,United States,2021,39841854.0,234,Storm
USA,United States,2021,39841854.0,855,Flood
USA,United States,2021,39841854.0,8602,Storm
USA,United States,2021,39841854.0,120,Flood
USA,United States,2021,39841854.0,64,Flood
USA,United States,2021,39841854.0,35000,Wildfire
USA,United States,2021,39841854.0,66,Flood
USA,United States,2021,39841854.0,2547,Storm
USA,United States,2022,39230800.0,25,Wildfire
USA,United States,2022,39230800.0,2476,Wildfire
USA,United States,2022,39230800.0,252,Flood
USA,United States,2022,39230800.0,19000,Wildfire
USA,United States,2022,39230800.0,650,Wildfire
USA,United States,2022,39230800.0,352,Storm
USA,United States,2022,39230800.0,500,Wildfire
USA,United States,2022,39230800.0,6340,Wildfire
USA,United States,2022,39230800.0,2500,Wildfire
USA,United States,2022,39230800.0,88,Wildfire
USA,United States,2022,39230800.0,1254,Wildfire
USA,United States,2022,39230800.0,488,Wildfire
USA,United States,2022,39230800.0,349,Wildfire
USA,United States,2022,39230800.0,169,Storm
USA,United States,2022,39230800.0,231,Wildfire
USA,United States,2022,39230800.0,100,Wildfire
USA,United States,2022,39230800.0,950,Wildfire
USA,United States,2022,39230800.0,74,Storm
USA,United States,2022,39230800.0,200,Wildfire
USA,United States,2022,39230800.0,35,Storm
USA,United States,2022,39230800.0,2000,Wildfire
USA,United States,2022,39230800.0,4000,Wildfire
USA,United States,2022,39230800.0,1867,Storm
USA,United States,2022,39230800.0,2000,Wildfire
USA,United States,2022,39230800.0,2241,Wildfire
USA,United States,2022,39230800.0,27562,Wildfire
USA,United States,2022,39230800.0,753,Wildfire
USA,United States,2022,39230800.0,2100,Wildfire
USA,United States,2022,39230800.0,300,Wildfire
USA,United States,2022,39230800.0,1000,Wildfire
USA,United States,2022,39230800.0,40,Wildfire
USA,United States,2022,39230800.0,125,Wildfire
USA,United States,2022,39230800.0,28,Wildfire
USA,United States,2022,39230800.0,300,Wildfire
USA,United States,2022,39230800.0,2,Flood
USA,United States,2022,39230800.0,70,Wildfire
USA,United States,2022,39230800.0,20,Wildfire
USA,United States,2022,39230800.0,50,Flood
USA,United States,2022,39230800.0,1248,Storm
USA,United States,2022,39230800.0,500,Wildfire
USA,United States,2022,39230800.0,125,Wildfire
USA,United States,2022,39230800.0,8014,Wildfire
USA,United States,2022,39230800.0,199,Wildfire
USA,United States,2022,39230800.0,75,Wildfire
USA,United States,2022,39230800.0,12229,Flood
USA,United States,2022,39230800.0,30,Wildfire
USA,United States,2022,39230800.0,9126,Flood
USA,United States,2022,39230800.0,5800,Wildfire
USA,United States,2022,39230800.0,374,Wildfire
USA,United States,2022,39230800.0,2704,Flood
USA,United States,2022,39230800.0,448,Wildfire
USA,United States,2022,39230800.0,125,Wildfire
USA,United States,2022,39230800.0,97,Wildfire
USA,United States,2022,39230800.0,500,Wildfire
USA,United States,2022,39230800.0,27390,Wildfire
USA,United States,2022,39230800.0,162,Storm
USA,United States,2022,39230800.0,212,Storm
USA,United States,2022,39230800.0,189,Flood
USA,United States,2022,39230800.0,112,Wildfire
USA,United States,2022,39230800.0,30,Wildfire
USA,United States,2022,39230800.0,50,Wildfire
USA,United States,2022,39230800.0,25,Wildfire
USA,United States,2022,39230800.0,80,Flood
USA,United States,2022,39230800.0,5,Wildfire
USA,United States,2022,39230800.0,12,Wildfire
USA,United States,2022,39230800.0,1400,Wildfire
USA,United States,2022,39230800.0,60,Flood
USA,United States,2022,39230800.0,42,Flood
USA,United States,2022,39230800.0,200,Wildfire
USA,United States,2022,39230800.0,13034,Wildfire
USA,United States,2022,39230800.0,966,Wildfire
USA,United States,2022,39230800.0,67238,Wildfire
USA,United States,2022,39230800.0,1500,Wildfire
USA,United States,2022,39230800.0,249,Wildfire
USA,United States,2022,39230800.0,50,Wildfire
USA,United States,2022,39230800.0,11134,Wildfire
USA,United States,2022,39230800.0,1370,Wildfire
USA,United States,2022,39230800.0,1500,Wildfire
USA,United States,2022,39230800.0,3500,Wildfire
USA,United States,2022,39230800.0,296,Wildfire
USA,United States,2022,39230800.0,459,Storm
USA,United States,2022,39230800.0,100,Wildfire
USA,United States,2022,39230800.0,2,Flood
USA,United States,2022,39230800.0,50,Wildfire
USA,United States,2022,39230800.0,6,Mass Movement
USA,United States,2022,39230800.0,54,Wildfire
USA,United States,2022,39230800.0,127,Flood
USA,United States,2022,39230800.0,635,Storm
USA,United States,2022,39230800.0,2,Storm
USA,United States,2022,39230800.0,2706,Wildfire
USA,United States,2022,39230800.0,4,Storm
USA,United States,2022,39230800.0,300,Wildfire
USA,United States,2022,39230800.0,10,Wildfire
USA,United States,2022,39230800.0,50,Wildfire
USA,United States,2022,39230800.0,10,Wildfire
USA,United States,2022,39230800.0,52,Wildfire
USA,United States,2022,39230800.0,30,Wildfire
USA,United States,2022,39230800.0,159,Storm
USA,United States,2022,39230800.0,113250,Storm
USA,United States,2022,39230800.0,62,Storm
USA,United States,2022,39230800.0,2,Wildfire
USA,United States,2022,39230800.0,149,Storm
USA,United States,2022,39230800.0,15,Wildfire
USA,United States,2022,39230800.0,100,Storm
USA,United States,2022,39230800.0,100,Wildfire
USA,United States,2022,39230800.0,6,Extreme Temperature
USA,United States,2022,39230800.0,1,Mass Movement
USA,United States,2022,39230800.0,6,Storm
USA,United States,2022,39230800.0,554,Storm
USA,United States,2022,39230800.0,468,Storm
USA,United States,2022,39230800.0,2,Storm
USA,United States,2022,39230800.0,3,Storm
USA,United States,2022,39230800.0,27,Storm
USA,United States,2022,39230800.0,4,Storm
USA,United States,2022,39230800.0,37,Storm
USA,United States,2022,39230800.0,52,Storm
USA,United States,2022,39230800.0,33,Storm
USA,United States,2022,39230800.0,302,Storm
USA,United States,2022,39230800.0,6,Storm
USA,United States,2022,39230800.0,2,Storm
USA,United States,2022,39230800.0,6,Storm
USA,United States,2022,39230800.0,5,Wildfire
USA,United States,2022,39230800.0,12,Wildfire
USA,United States,2022,39230800.0,10,Wildfire
USA,United States,2022,39230800.0,930,Wildfire
USA,United States,2022,39230800.0,120,Flood
USA,United States,2022,39230800.0,20,Flood
USA,United States,2022,39230800.0,300906,Storm
CAN,Canada,2008,6928107.0,200,Flood
CAN,Canada,2008,6928107.0,1830,Flood
CAN,Canada,2013,5884729.0,240,Wildfire
CAN,Canada,2013,5884729.0,120000,Flood
CAN,Canada,2014,5562695.0,300,Storm
CAN,Canada,2014,5562695.0,1000,Flood
CAN,Canada,2014,5562695.0,2000,Flood
CAN,Canada,2014,5562695.0,2500,Wildfire
CAN,Canada,2015,5337362.0,300,Wildfire
CAN,Canada,2015,5337362.0,13000,Wildfire
CAN,Canada,2016,5342520.0,28,Flood
CAN,Canada,2016,5342520.0,600,Flood
CAN,Canada,2016,5342520.0,60,Flood
CAN,Canada,2016,5342520.0,1353,Wildfire
CAN,Canada,2016,5342520.0,390,Wildfire
CAN,Canada,2016,5342520.0,28,Wildfire
CAN,Canada,2016,5342520.0,88000,Wildfire
CAN,Canada,2016,5342520.0,2070,Wildfire
CAN,Canada,2016,5342520.0,200,Storm
CAN,Canada,2017,5228245.0,1302,Flood
CAN,Canada,2017,5228245.0,500,Flood
CAN,Canada,2017,5228245.0,550,Flood
CAN,Canada,2017,5228245.0,32,Flood
CAN,Canada,2017,5228245.0,615,Wildfire
CAN,Canada,2017,5228245.0,2797,Wildfire
CAN,Canada,2017,5228245.0,433,Wildfire
CAN,Canada,2017,5228245.0,500,Wildfire
CAN,Canada,2017,5228245.0,1950,Wildfire
CAN,Canada,2017,5228245.0,20,Flood
CAN,Canada,2017,5228245.0,4066,Flood
CAN,Canada,2017,5228245.0,1000,Flood
CAN,Canada,2017,5228245.0,15,Flood
CAN,Canada,2017,5228245.0,63,Wildfire
CAN,Canada,2017,5228245.0,6300,Wildfire
CAN,Canada,2017,5228245.0,65000,Wildfire
CAN,Canada,2017,5228245.0,128,Flood
CAN,Canada,2017,5228245.0,145,Mass Movement
CAN,Canada,2018,5091999.0,125,Extreme Temperature
CAN,Canada,2018,5091999.0,10,Mass Movement
CAN,Canada,2018,5091999.0,4900,Flood
CAN,Canada,2018,5091999.0,630,Flood
CAN,Canada,2018,5091999.0,2,Flood
CAN,Canada,2018,5091999.0,1,Mass Movement
CAN,Canada,2018,5091999.0,858,Flood
CAN,Canada,2018,5091999.0,50,Flood
CAN,Canada,2018,5091999.0,340,Flood
CAN,Canada,2018,5091999.0,1700,Flood
CAN,Canada,2018,5091999.0,1158,Flood
CAN,Canada,2018,5091999.0,937,Wildfire
CAN,Canada,2018,5091999.0,2300,Wildfire
CAN,Canada,2018,5091999.0,28,Wildfire
CAN,Canada,2018,5091999.0,3,Mass Movement
CAN,Canada,2018,5091999.0,893,Wildfire
CAN,Canada,2018,5091999.0,2000,Flood
CAN,Canada,2018,5091999.0,98,Wildfire
CAN,Canada,2018,5091999.0,9,Storm
CAN,Canada,2018,5091999.0,50,Wildfire
CAN,Canada,2018,5091999.0,80,Wildfire
CAN,Canada,2018,5091999.0,190,Wildfire
CAN,Canada,2018,5091999.0,450,Storm
CAN,Canada,2018,5091999.0,24,Mass Movement
CAN,Canada,2018,5091999.0,1700,Storm
CAN,Canada,2018,5091999.0,23,Mass Movement
CAN,Canada,2018,5091999.0,35,Wildfire
CAN,Canada,2018,5091999.0,200,Mass Movement
CAN,Canada,2019,4961170.0,150,Flood
CAN,Canada,2019,4961170.0,250,Flood
CAN,Canada,2019,4961170.0,2924,Wildfire
CAN,Canada,2019,4961170.0,840,Flood
CAN,Canada,2019,4961170.0,24,Flood
CAN,Canada,2019,4961170.0,11000,Wildfire
CAN,Canada,2019,4961170.0,30,Wildfire
CAN,Canada,2019,4961170.0,87,Wildfire
CAN,Canada,2019,4961170.0,40,Flood
CAN,Canada,2019,4961170.0,1052,Flood
CAN,Canada,2019,4961170.0,18,Flood
CAN,Canada,2019,4961170.0,2065,Wildfire
CAN,Canada,2019,4961170.0,142,Wildfire
CAN,Canada,2019,4961170.0,10,Flood
CAN,Canada,2019,4961170.0,3,Storm
CAN,Canada,2019,4961170.0,150,Storm
CAN,Canada,2019,4961170.0,18,Wildfire
CAN,Canada,2019,4961170.0,60,Wildfire
CAN,Canada,2019,4961170.0,90,Flood
CAN,Canada,2019,4961170.0,112,Wildfire
CAN,Canada,2019,4961170.0,121,Wildfire
CAN,Canada,2019,4961170.0,437,Wildfire
CAN,Canada,2019,4961170.0,6000,Extreme Temperature
CAN,Canada,2019,4961170.0,2,Flood
CAN,Canada,2019,4961170.0,20,Wildfire
CAN,Canada,2019,4961170.0,70,Wildfire
CAN,Canada,2019,4961170.0,574,Wildfire
CAN,Canada,2019,4961170.0,360,Flood
CAN,Canada,2019,4961170.0,406,Wildfire
CAN,Canada,2019,4961170.0,6,Flood
CAN,Canada,2019,4961170.0,8,Flood
CAN,Canada,2019,4961170.0,458,Wildfire
CAN,Canada,2019,4961170.0,1820,Flood
CAN,Canada,2019,4961170.0,625,Storm
CAN,Canada,2019,4961170.0,330,Storm
CAN,Canada,2019,4961170.0,10895,Flood
CAN,Canada,2019,4961170.0,214,Storm
CAN,Canada,2020,4504451.0,70,Flood
CAN,Canada,2020,4504451.0,200,Flood
CAN,Canada,2020,4504451.0,5,Mass Movement
CAN,Canada,2020,4504451.0,8,Flood
CAN,Canada,2020,4504451.0,3,Flood
CAN,Canada,2020,4504451.0,3,Mass Movement
CAN,Canada,2020,4504451.0,147,Wildfire
CAN,Canada,2020,4504451.0,8,Flood
CAN,Canada,2020,4504451.0,174,Wildfire
CAN,Canada,2020,4504451.0,10,Storm
CAN,Canada,2020,4504451.0,7,Mass Movement
CAN,Canada,2020,4504451.0,15,Mass Movement
CAN,Canada,2020,4504451.0,302,Flood
CAN,Canada,2020,4504451.0,100,Flood
CAN,Canada,2020,4504451.0,1257,Flood
CAN,Canada,2020,4504451.0,9,Flood
CAN,Canada,2020,4504451.0,3,Flood
CAN,Canada,2020,4504451.0,15,Mass Movement
CAN,Canada,2020,4504451.0,1250,Flood
CAN,Canada,2020,4504451.0,68,Flood
CAN,Canada,2020,4504451.0,60,Flood
CAN,Canada,2020,4504451.0,20,Flood
CAN,Canada,2020,4504451.0,120,Wildfire
CAN,Canada,2020,4504451.0,473,Flood
CAN,Canada,2020,4504451.0,100,Flood
CAN,Canada,2020,4504451.0,108,Flood
CAN,Canada,2020,4504451.0,25,Flood
CAN,Canada,2020,4504451.0,3,Mass Movement
CAN,Canada,2020,4504451.0,13000,Flood
CAN,Canada,2020,4504451.0,15,Flood
CAN,Canada,2020,4504451.0,15,Wildfire
CAN,Canada,2020,4504451.0,10,Flood
CAN,Canada,2020,4504451.0,362,Flood
CAN,Canada,2020,4504451.0,915,Flood
CAN,Canada,2020,4504451.0,3800,Wildfire
CAN,Canada,2020,4504451.0,30,Mass Movement
CAN,Canada,2020,4504451.0,57,Mass Movement
CAN,Canada,2020,4504451.0,23,Mass Movement
CAN,Canada,2020,4504451.0,189,Flood
CAN,Canada,2020,4504451.0,200,Wildfire
CAN,Canada,2020,4504451.0,798,Wildfire
CAN,Canada,2020,4504451.0,25,Wildfire
CAN,Canada,2020,4504451.0,513,Wildfire
CAN,Canada,2020,4504451.0,5,Wildfire
CAN,Canada,2020,4504451.0,30,Flood
CAN,Canada,2020,4504451.0,100,Storm
CAN,Canada,2020,4504451.0,5,Flood
CAN,Canada,2020,4504451.0,8,Flood
CAN,Canada,2020,4504451.0,4,Flood
CAN,Canada,2020,4504451.0,500,Extreme Temperature
CAN,Canada,2020,4504451.0,20,Flood
CAN,Canada,2020,4504451.0,59,Flood
CAN,Canada,2020,4504451.0,24,Flood
CAN,Canada,2020,4504451.0,3,Flood
CAN,Canada,2020,4504451.0,9,Wildfire
CAN,Canada,2020,4504451.0,1,Flood
CAN,Canada,2020,4504451.0,3,Flood
CAN,Canada,2020,4504451.0,7,Flood
CAN,Canada,2020,4504451.0,20,Flood
CAN,Canada,2020,4504451.0,39,Wildfire
CAN,Canada,2020,4504451.0,25,Flood
CAN,Canada,2020,4504451.0,8,Storm
CAN,Canada,2020,4504451.0,11,Flood
CAN,Canada,2020,4504451.0,16,Flood
CAN,Canada,2020,4504451.0,266,Flood
CAN,Canada,2021,4586912.0,11,Storm
CAN,Canada,2021,4586912.0,55,Flood
CAN,Canada,2021,4586912.0,5,Wildfire
CAN,Canada,2021,4586912.0,176,Wildfire
CAN,Canada,2021,4586912.0,188,Wildfire
CAN,Canada,2021,4586912.0,166,Flood
CAN,Canada,2021,4586912.0,50,Flood
CAN,Canada,2021,4586912.0,275,Wildfire
CAN,Canada,2021,4586912.0,60,Wildfire
CAN,Canada,2021,4586912.0,50,Wildfire
CAN,Canada,2021,4586912.0,32000,Wildfire
CAN,Canada,2021,4586912.0,1181,Wildfire
CAN,Canada,2021,4586912.0,167,Flood
CAN,Canada,2021,4586912.0,100,Storm
CAN,Canada,2021,4586912.0,17775,Flood
CAN,Canada,2021,4586912.0,14,Flood
CAN,Canada,2021,4586912.0,4000,Wildfire
CAN,Canada,2021,4586912.0,3400,Wildfire
CAN,Canada,2022,4496424.0,100,Wildfire
CAN,Canada,2022,4496424.0,187,Mass Movement
CAN,Canada,2022,4496424.0,588,Flood
CAN,Canada,2022,4496424.0,68,Flood
CAN,Canada,2022,4496424.0,245,Flood
CAN,Canada,2022,4496424.0,98,Storm
CAN,Canada,2022,4496424.0,100,Flood
CAN,Canada,2022,4496424.0,769,Flood
CAN,Canada,2022,4496424.0,969,Flood
CAN,Canada,2022,4496424.0,1872,Flood
CAN,Canada,2022,4496424.0,1400,Flood
CAN,Canada,2022,4496424.0,1149,Flood
CAN,Canada,2022,4496424.0,30,Flood
CAN,Canada,2022,4496424.0,12,Storm
CAN,Canada,2022,4496424.0,300,Flood
CAN,Canada,2022,4496424.0,137,Wildfire
CAN,Canada,2022,4496424.0,2000,Wildfire
CAN,Canada,2022,4496424.0,5,Flood
CAN,Canada,2022,4496424.0,1340,Wildfire
CAN,Canada,2022,4496424.0,70,Wildfire
CAN,Canada,2022,4496424.0,1000,Wildfire
CAN,Canada,2022,4496424.0,800,Wildfire
CAN,Canada,2022,4496424.0,20,Wildfire
CAN,Canada,2022,4496424.0,54,Wildfire
CAN,Canada,2022,4496424.0,7,Mass Movement
CAN,Canada,2022,4496424.0,2,Mass Movement
CAN,Canada,2022,4496424.0,176,Storm
CAN,Canada,2022,4496424.0,1200,Storm
SVN,Slovenia,2018,100090.8,36,Mass Movement
SVN,Slovenia,2018,100090.8,300,Storm
SVN,Slovenia,2022,78585.45,500,Wildfire
MEX,Mexico,2008,33036104.0,13100,Storm
MEX,Mexico,2016,8243000.0,87,Flood
MEX,Mexico,2016,8243000.0,9,Mass Movement
MEX,Mexico,2016,8243000.0,30,Flood
MEX,Mexico,2016,8243000.0,200,Flood
MEX,Mexico,2016,8243000.0,1495,Storm
MEX,Mexico,2016,8243000.0,2000,Flood
MEX,Mexico,2016,8243000.0,276,Storm
MEX,Mexico,2016,8243000.0,600,Flood
MEX,Mexico,2016,8243000.0,111,Flood
MEX,Mexico,2016,8243000.0,6745,Storm
MEX,Mexico,2018,8359346.0,282,Storm
MEX,Mexico,2018,8359346.0,90,Flood
MEX,Mexico,2018,8359346.0,1916,Storm
MEX,Mexico,2018,8359346.0,113,Flood
MEX,Mexico,2018,8359346.0,1500,Flood
MEX,Mexico,2018,8359346.0,2336,Flood
MEX,Mexico,2018,8359346.0,988,Flood
MEX,Mexico,2018,8359346.0,13000,Storm
COL,Colombia,2010,1790256.0,1500000,Flood
COL,Colombia,2010,1790256.0,1500000,Flood
COL,Colombia,2011,1796690.0,69000,Flood
COL,Colombia,2011,1796690.0,80000,Flood
COL,Colombia,2012,1803178.0,4000,Flood
COL,Colombia,2012,1803178.0,60000,Flood
COL,Colombia,2013,1786468.0,3,Flood
COL,Colombia,2013,1786468.0,3,Storm
COL,Colombia,2013,1786468.0,3,Flood
COL,Colombia,2013,1786468.0,3,Mass Movement
COL,Colombia,2013,1786468.0,3,Storm
COL,Colombia,2013,1786468.0,3,Storm
COL,Colombia,2013,1786468.0,3,Mass Movement
COL,Colombia,2013,1786468.0,3,Mass Movement
COL,Colombia,2013,1786468.0,3,Mass Movement
COL,Colombia,2013,1786468.0,3,Flood
COL,Colombia,2013,1786468.0,3,Flood
COL,Colombia,2013,1786468.0,3,Mass Movement
COL,Colombia,2013,1786468.0,3,Mass Movement
COL,Colombia,2013,1786468.0,3,Mass Movement
COL,Colombia,2013,1786468.0,3,Mass Movement
COL,Colombia,2013,1786468.0,3,Storm
COL,Colombia,2013,1786468.0,3,Mass Movement
COL,Colombia,2013,1786468.0,3,Mass Movement
COL,Colombia,2013,1786468.0,3,Flood
COL,Colombia,2013,1786468.0,3,Wildfire
COL,Colombia,2013,1786468.0,3,Storm
COL,Colombia,2013,1786468.0,3,Mass Movement
COL,Colombia,2013,1786468.0,3,Flood
COL,Colombia,2013,1786468.0,3,Storm
COL,Colombia,2013,1786468.0,3,Storm
COL,Colombia,2013,1786468.0,3,Storm
COL,Colombia,2013,1786468.0,3,Mass Movement
COL,Colombia,2013,1786468.0,3,Flood
COL,Colombia,2013,1786468.0,3,Mass Movement
COL,Colombia,2013,1786468.0,3,Storm
COL,Colombia,2013,1786468.0,3,Storm
COL,Colombia,2013,1786468.0,3,Mass Movement
COL,Colombia,2013,1786468.0,3,Storm
COL,Colombia,2013,1786468.0,3,Mass Movement
COL,Colombia,2013,1786468.0,3,Mass Movement
COL,Colombia,2013,1786468.0,3,Mass Movement
COL,Colombia,2013,1786468.0,3,Mass Movement
COL,Colombia,2013,1786468.0,3,Mass Movement
